Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
3/12/20,Chile,35,0,0,35,0,0,0,Americas
3/12/20,Colombia,9,0,0,9,0,0,0,Americas
3/12/20,France,2293,48,12,2233,0,0,0,Europe
3/12/20,Germany,2078,3,25,2050,170,0,0,Europe
3/12/20,India,73,1,4,68,11,0,0,South-East Asia
3/12/20,Iran,10075,429,2959,6687,1075,75,0,Eastern Mediterranean
3/12/20,Italy,15113,1016,1045,13052,2651,189,0,Europe
3/12/20,Mexico,12,0,4,8,4,0,0,Americas
3/12/20,Pakistan,28,0,2,26,8,0,0,Eastern Mediterranean
3/12/20,Peru,15,0,0,15,4,0,0,Americas
3/12/20,Russia,28,0,3,25,8,0,0,Europe
3/12/20,Saudi Arabia,45,0,1,44,24,0,0,Eastern Mediterranean
3/12/20,South Africa,17,0,0,17,4,0,0,Africa
3/12/20,Spain,2277,55,183,2039,0,1,0,Europe
3/12/20,Turkey,1,0,0,1,0,0,0,Europe
3/12/20,US,1561,43,12,1506,452,10,4,Americas
3/12/20,United Kingdom,1790,9,19,1762,489,2,0,Europe
3/13/20,Argentina,31,2,0,29,12,1,0,Americas
3/13/20,Bangladesh,3,0,0,3,0,0,0,South-East Asia
3/13/20,Brazil,151,0,0,151,99,0,0,Americas
3/13/20,Chile,55,0,0,55,20,0,0,Americas
3/13/20,Colombia,13,0,0,13,4,0,0,Americas
3/13/20,France,3681,79,12,3590,1388,31,0,Europe
3/13/20,Germany,3675,7,46,3622,1597,4,21,Europe
3/13/20,India,82,2,4,76,9,1,0,South-East Asia
3/13/20,Iran,11364,514,2959,7891,1289,85,0,Eastern Mediterranean
3/13/20,Italy,17660,1266,1439,14955,2547,250,394,Europe
3/13/20,Mexico,26,0,4,22,14,0,0,Americas
3/13/20,Pakistan,31,0,2,29,3,0,0,Eastern Mediterranean
3/13/20,Peru,28,0,0,28,13,0,0,Americas
3/13/20,Russia,45,0,3,42,17,0,0,Europe
3/13/20,Saudi Arabia,86,0,1,85,41,0,0,Eastern Mediterranean
3/13/20,South Africa,24,0,0,24,7,0,0,Africa
3/13/20,Spain,5232,133,193,4906,2955,78,10,Europe
3/13/20,Turkey,5,0,0,5,4,0,0,Europe
3/13/20,US,2157,52,12,2093,596,9,0,Americas
3/13/20,United Kingdom,2270,10,19,2241,480,1,0,Europe
3/14/20,Argentina,34,2,1,31,3,0,1,Americas
3/14/20,Bangladesh,3,0,0,3,0,0,0,South-East Asia
3/14/20,Brazil,151,0,0,151,0,0,0,Americas
3/14/20,Chile,88,0,0,88,33,0,0,Americas
3/14/20,Colombia,22,0,0,22,9,0,0,Americas
3/14/20,France,4496,91,12,4393,815,12,0,Europe
3/14/20,Germany,4585,9,46,4530,910,2,0,Europe
3/14/20,India,102,2,4,96,20,0,0,South-East Asia
3/14/20,Iran,12729,611,2959,9159,1365,97,0,Eastern Mediterranean
3/14/20,Italy,21157,1441,1966,17750,3497,175,527,Europe
3/14/20,Mexico,41,0,4,37,15,0,0,Americas
3/14/20,Pakistan,53,0,2,51,22,0,0,Eastern Mediterranean
3/14/20,Peru,38,0,0,38,10,0,0,Americas
3/14/20,Russia,59,0,8,51,14,0,5,Europe
3/14/20,Saudi Arabia,103,0,1,102,17,0,0,Eastern Mediterranean
3/14/20,South Africa,38,0,0,38,14,0,0,Africa
3/14/20,Spain,6391,195,517,5679,1159,62,324,Europe
3/14/20,Turkey,5,0,0,5,0,0,0,Europe
3/14/20,US,2870,58,12,2800,713,6,0,Americas
3/14/20,United Kingdom,2634,28,19,2587,364,18,0,Europe
3/15/20,Argentina,45,2,1,42,11,0,0,Americas
3/15/20,Bangladesh,5,0,0,5,2,0,0,South-East Asia
3/15/20,Brazil,162,0,0,162,11,0,0,Americas
3/15/20,Chile,101,0,0,101,13,0,0,Americas
3/15/20,Colombia,34,0,0,34,12,0,0,Americas
3/15/20,France,4532,91,12,4429,36,0,0,Europe
3/15/20,Germany,5795,11,46,5738,1210,2,0,Europe
3/15/20,India,113,2,13,98,11,0,9,South-East Asia
3/15/20,Iran,13938,724,4590,8624,1209,113,1631,Eastern Mediterranean
3/15/20,Italy,24747,1809,2335,20603,3590,368,369,Europe
3/15/20,Mexico,53,0,4,49,12,0,0,Americas
3/15/20,Pakistan,136,0,2,134,83,0,0,Eastern Mediterranean
3/15/20,Peru,43,0,0,43,5,0,0,Americas
3/15/20,Russia,63,0,8,55,4,0,0,Europe
3/15/20,Saudi Arabia,103,0,1,102,0,0,0,Eastern Mediterranean
3/15/20,South Africa,51,0,0,51,13,0,0,Africa
3/15/20,Spain,7798,289,517,6992,1407,94,0,Europe
3/15/20,Turkey,6,0,0,6,1,0,0,Europe
3/15/20,US,2968,70,12,2886,98,12,0,Americas
3/15/20,United Kingdom,3077,43,19,3015,443,15,0,Europe
3/16/20,Argentina,56,2,1,53,11,0,0,Americas
3/16/20,Bangladesh,8,0,2,6,3,0,2,South-East Asia
3/16/20,Brazil,200,0,1,199,38,0,1,Americas
3/16/20,Chile,182,0,0,182,81,0,0,Americas
3/16/20,Colombia,57,0,0,57,23,0,0,Americas
3/16/20,France,6683,149,12,6522,2151,58,0,Europe
3/16/20,Germany,7272,17,67,7188,1477,6,21,Europe
3/16/20,India,119,2,13,104,6,0,0,South-East Asia
3/16/20,Iran,14991,853,4590,9548,1053,129,0,Eastern Mediterranean
3/16/20,Italy,27980,2158,2749,23073,3233,349,414,Europe
3/16/20,Mexico,82,0,4,78,29,0,0,Americas
3/16/20,Pakistan,236,0,2,234,100,0,0,Eastern Mediterranean
3/16/20,Peru,86,0,0,86,43,0,0,Americas
3/16/20,Russia,90,0,8,82,27,0,0,Europe
3/16/20,Saudi Arabia,118,0,2,116,15,0,1,Eastern Mediterranean
3/16/20,South Africa,62,0,0,62,11,0,0,Africa
3/16/20,Spain,9942,342,530,9070,2144,53,13,Europe
3/16/20,Turkey,18,0,0,18,12,0,0,Europe
3/16/20,US,4360,97,17,4246,1392,27,5,Americas
3/16/20,United Kingdom,3692,66,21,3605,615,23,2,Europe
3/17/20,Argentina,68,2,3,63,12,0,2,Americas
3/17/20,Bangladesh,10,0,3,7,2,0,1,South-East Asia
3/17/20,Brazil,321,1,2,318,121,1,1,Americas
3/17/20,Chile,228,0,0,228,46,0,0,Americas
3/17/20,Colombia,75,0,1,74,18,0,1,Americas
3/17/20,France,7715,149,12,7554,1032,0,0,Europe
3/17/20,Germany,9257,24,67,9166,1985,7,0,Europe
3/17/20,India,142,3,14,125,23,1,1,South-East Asia
3/17/20,Iran,16169,988,5389,9792,1178,135,799,Eastern Mediterranean
3/17/20,Italy,31506,2503,2941,26062,3526,345,192,Europe
3/17/20,Mexico,93,0,4,89,11,0,0,Americas
3/17/20,Pakistan,299,0,2,297,63,0,0,Eastern Mediterranean
3/17/20,Peru,117,0,1,116,31,0,1,Americas
3/17/20,Russia,114,0,8,106,24,0,0,Europe
3/17/20,Saudi Arabia,171,0,6,165,53,0,4,Eastern Mediterranean
3/17/20,South Africa,62,0,0,62,0,0,0,Africa
3/17/20,Spain,11748,533,1028,10187,1806,191,498,Europe
3/17/20,Turkey,47,1,0,46,29,1,0,Europe
3/17/20,US,6141,131,17,5993,1781,34,0,Americas
3/17/20,United Kingdom,4462,82,53,4327,770,16,32,Europe
3/18/20,Argentina,79,2,3,74,11,0,0,Americas
3/18/20,Bangladesh,14,1,3,10,4,1,0,South-East Asia
3/18/20,Brazil,372,3,2,367,51,2,0,Americas
3/18/20,Chile,265,0,0,265,37,0,0,Americas
3/18/20,Colombia,102,0,1,101,27,0,0,Americas
3/18/20,France,9124,149,12,8963,1409,0,0,Europe
3/18/20,Germany,12327,28,105,12194,3070,4,38,Europe
3/18/20,India,156,3,14,139,14,0,0,South-East Asia
3/18/20,Iran,17361,1135,5389,10837,1192,147,0,Eastern Mediterranean
3/18/20,Italy,35713,2978,4025,28710,4207,475,1084,Europe
3/18/20,Mexico,118,0,4,114,25,0,0,Americas
3/18/20,Pakistan,454,2,13,439,155,2,11,Eastern Mediterranean
3/18/20,Peru,145,0,1,144,28,0,0,Americas
3/18/20,Russia,147,0,8,139,33,0,0,Europe
3/18/20,Saudi Arabia,171,0,6,165,0,0,0,Eastern Mediterranean
3/18/20,South Africa,116,0,0,116,54,0,0,Africa
3/18/20,Spain,13910,623,1081,12206,2162,90,53,Europe
3/18/20,Turkey,98,1,0,97,51,0,0,Europe
3/18/20,US,8917,188,105,8624,2776,57,88,Americas
3/18/20,United Kingdom,5467,116,67,5284,1005,34,14,Europe
3/19/20,Argentina,97,3,3,91,18,1,0,Americas
3/19/20,Bangladesh,17,1,3,13,3,0,0,South-East Asia
3/19/20,Brazil,621,6,2,613,249,3,0,Americas
3/19/20,Chile,265,0,0,265,0,0,0,Americas
3/19/20,Colombia,108,0,1,107,6,0,0,Americas
3/19/20,France,10970,244,12,10714,1846,95,0,Europe
3/19/20,Germany,15320,44,113,15163,2993,16,8,Europe
3/19/20,India,194,4,15,175,38,1,1,South-East Asia
3/19/20,Iran,18407,1284,5710,11413,1046,149,321,Eastern Mediterranean
3/19/20,Italy,41035,3405,4440,33190,5322,427,415,Europe
3/19/20,Mexico,164,1,4,159,46,1,0,Americas
3/19/20,Pakistan,501,3,13,485,47,1,0,Eastern Mediterranean
3/19/20,Peru,234,0,1,233,89,0,0,Americas
3/19/20,Russia,199,1,9,189,52,1,1,Europe
3/19/20,Saudi Arabia,274,0,6,268,103,0,0,Eastern Mediterranean
3/19/20,South Africa,150,0,0,150,34,0,0,Africa
3/19/20,Spain,17963,830,1107,16026,4053,207,26,Europe
3/19/20,Turkey,192,3,0,189,94,2,0,Europe
3/19/20,US,14157,265,121,13771,5240,77,16,Americas
3/19/20,United Kingdom,6533,159,67,6307,1066,43,0,Europe
3/20/20,Argentina,128,3,3,122,31,0,0,Americas
3/20/20,Bangladesh,20,1,3,16,3,0,0,South-East Asia
3/20/20,Brazil,793,11,2,780,172,5,0,Americas
3/20/20,Chile,461,0,6,455,196,0,6,Americas
3/20/20,Colombia,158,0,1,157,50,0,0,Americas
3/20/20,France,12758,451,12,12295,1788,207,0,Europe
3/20/20,Germany,19848,67,180,19601,4528,23,67,Europe
3/20/20,India,244,5,20,219,50,1,5,South-East Asia
3/20/20,Iran,19644,1433,6745,11466,1237,149,1035,Eastern Mediterranean
3/20/20,Italy,47021,4032,4440,38549,5986,627,0,Europe
3/20/20,Mexico,203,2,4,197,39,1,0,Americas
3/20/20,Pakistan,730,3,13,714,229,0,0,Eastern Mediterranean
3/20/20,Peru,234,3,1,230,0,3,0,Americas
3/20/20,Russia,253,1,9,243,54,0,0,Europe
3/20/20,Saudi Arabia,344,0,8,336,70,0,2,Eastern Mediterranean
3/20/20,South Africa,202,0,0,202,52,0,0,Africa
3/20/20,Spain,20410,1043,1588,17779,2447,213,481,Europe
3/20/20,Turkey,359,4,0,355,167,1,0,Europe
3/20/20,US,19479,362,147,18970,5322,97,26,Americas
3/20/20,United Kingdom,7791,195,67,7529,1258,36,0,Europe
3/21/20,Argentina,158,4,3,151,30,1,0,Americas
3/21/20,Bangladesh,25,2,3,20,5,1,0,South-East Asia
3/21/20,Brazil,1021,15,2,1004,228,4,0,Americas
3/21/20,Chile,592,0,6,586,131,0,0,Americas
3/21/20,Colombia,196,0,1,195,38,0,0,Americas
3/21/20,France,14463,563,12,13888,1705,112,0,Europe
3/21/20,Germany,22213,84,233,21896,2365,17,53,Europe
3/21/20,India,330,4,23,303,86,-1,3,South-East Asia
3/21/20,Iran,20610,1556,7635,11419,966,123,890,Eastern Mediterranean
3/21/20,Italy,53578,4825,6072,42681,6557,793,1632,Europe
3/21/20,Mexico,251,2,4,245,48,0,0,Americas
3/21/20,Pakistan,776,5,5,766,46,2,-8,Eastern Mediterranean
3/21/20,Peru,318,5,1,312,84,2,0,Americas
3/21/20,Russia,306,1,12,293,53,0,3,Europe
3/21/20,Saudi Arabia,392,0,16,376,48,0,8,Eastern Mediterranean
3/21/20,South Africa,240,0,0,240,38,0,0,Africa
3/21/20,Spain,25374,1375,2125,21874,4964,332,537,Europe
3/21/20,Turkey,670,9,0,661,311,5,0,Europe
3/21/20,US,25825,456,176,25193,6346,94,29,Americas
3/21/20,United Kingdom,9006,251,67,8688,1215,56,0,Europe
3/22/20,Argentina,266,4,3,259,108,0,0,Americas
3/22/20,Bangladesh,27,2,3,22,2,0,0,South-East Asia
3/22/20,Brazil,1546,25,2,1519,525,10,0,Americas
3/22/20,Chile,687,1,8,678,95,1,2,Americas
3/22/20,Colombia,231,2,3,226,35,2,2,Americas
3/22/20,France,16243,676,2206,13361,1780,113,2194,Europe
3/22/20,Germany,24873,94,266,24513,2660,10,33,Europe
3/22/20,India,396,7,27,362,66,3,4,South-East Asia
3/22/20,Iran,21638,1685,7931,12022,1028,129,296,Eastern Mediterranean
3/22/20,Italy,59138,5476,7024,46638,5560,651,952,Europe
3/22/20,Mexico,316,3,4,309,65,1,0,Americas
3/22/20,Pakistan,875,6,5,864,99,1,0,Eastern Mediterranean
3/22/20,Peru,363,5,1,357,45,0,0,Americas
3/22/20,Russia,367,1,16,350,61,0,4,Europe
3/22/20,Saudi Arabia,511,0,16,495,119,0,0,Eastern Mediterranean
3/22/20,South Africa,274,0,0,274,34,0,0,Africa
3/22/20,Spain,28768,1772,2575,24421,3394,397,450,Europe
3/22/20,Turkey,1236,30,0,1206,566,21,0,Europe
3/22/20,US,33761,601,178,32982,7936,145,2,Americas
3/22/20,United Kingdom,10395,286,67,10042,1389,35,0,Europe
3/23/20,Argentina,301,4,3,294,35,0,0,Americas
3/23/20,Bangladesh,33,3,3,27,6,1,0,South-East Asia
3/23/20,Brazil,1924,34,2,1888,378,9,0,Americas
3/23/20,Chile,801,2,8,791,114,1,0,Americas
3/23/20,Colombia,277,3,3,271,46,1,0,Americas
3/23/20,France,20123,862,2206,17055,3880,186,0,Europe
3/23/20,Germany,29056,123,266,28667,4183,29,0,Europe
3/23/20,India,499,10,27,462,103,3,0,South-East Asia
3/23/20,Iran,23049,1812,7931,13306,1411,127,0,Eastern Mediterranean
3/23/20,Italy,63927,6077,7024,50826,4789,601,0,Europe
3/23/20,Mexico,367,4,4,359,51,1,0,Americas
3/23/20,Pakistan,972,7,18,947,97,1,13,Eastern Mediterranean
3/23/20,Peru,395,5,1,389,32,0,0,Americas
3/23/20,Russia,438,1,16,421,71,0,0,Europe
3/23/20,Saudi Arabia,562,0,16,546,51,0,0,Eastern Mediterranean
3/23/20,South Africa,402,0,0,402,128,0,0,Africa
3/23/20,Spain,35136,2311,2575,30250,6368,539,0,Europe
3/23/20,Turkey,1529,37,0,1492,293,7,0,Europe
3/23/20,US,43850,784,178,42888,10089,183,0,Americas
3/23/20,United Kingdom,12744,360,67,12317,2349,74,0,Europe
3/24/20,Argentina,387,6,52,329,86,2,49,Americas
3/24/20,Bangladesh,39,4,5,30,6,1,2,South-East Asia
3/24/20,Brazil,2247,46,2,2199,323,12,0,Americas
3/24/20,Chile,977,2,17,958,176,0,9,Americas
3/24/20,Colombia,378,3,6,369,101,0,3,Americas
3/24/20,France,22622,1102,3250,18270,2499,240,1044,Europe
3/24/20,Germany,32986,157,3243,29586,3930,34,2977,Europe
3/24/20,India,536,10,40,486,37,0,13,South-East Asia
3/24/20,Iran,24811,1934,8913,13964,1762,122,982,Eastern Mediterranean
3/24/20,Italy,69176,6820,8326,54030,5249,743,1302,Europe
3/24/20,Mexico,405,5,4,396,38,1,0,Americas
3/24/20,Pakistan,1063,8,21,1034,91,1,3,Eastern Mediterranean
3/24/20,Peru,416,7,1,408,21,2,0,Americas
3/24/20,Russia,495,1,22,472,57,0,6,Europe
3/24/20,Saudi Arabia,767,1,28,738,205,1,12,Eastern Mediterranean
3/24/20,South Africa,554,0,4,550,152,0,4,Africa
3/24/20,Spain,39885,2808,3794,33283,4749,497,1219,Europe
3/24/20,Turkey,1872,44,0,1828,343,7,0,Europe
3/24/20,US,54112,1021,348,52743,10262,237,170,Americas
3/24/20,United Kingdom,15126,509,140,14477,2382,149,73,Europe
3/25/20,Argentina,387,8,52,327,0,2,0,Americas
3/25/20,Bangladesh,39,5,7,27,0,1,2,South-East Asia
3/25/20,Brazil,2554,59,2,2493,307,13,0,Americas
3/25/20,Chile,1197,3,22,1172,220,1,5,Americas
3/25/20,Colombia,470,4,8,458,92,1,2,Americas
3/25/20,France,25600,1333,3907,20360,2978,231,657,Europe
3/25/20,Germany,37323,206,3547,33570,4337,49,304,Europe
3/25/20,India,657,12,43,602,121,2,3,South-East Asia
3/25/20,Iran,27017,2077,9625,15315,2206,143,712,Eastern Mediterranean
3/25/20,Italy,74386,7503,9362,57521,5210,683,1036,Europe
3/25/20,Mexico,475,6,4,465,70,1,0,Americas
3/25/20,Pakistan,1201,9,21,1171,138,1,0,Eastern Mediterranean
3/25/20,Peru,480,9,1,470,64,2,0,Americas
3/25/20,Russia,658,3,29,626,163,2,7,Europe
3/25/20,Saudi Arabia,900,2,29,869,133,1,1,Eastern Mediterranean
3/25/20,South Africa,709,0,12,697,155,0,8,Africa
3/25/20,Spain,49515,3647,5367,40501,9630,839,1573,Europe
3/25/20,Turkey,2433,59,26,2348,561,15,26,Europe
3/25/20,US,66055,1333,361,64361,11943,312,13,Americas
3/25/20,United Kingdom,17843,696,140,17007,2717,187,0,Europe
3/26/20,Argentina,502,9,63,430,115,1,11,Americas
3/26/20,Bangladesh,44,5,11,28,5,0,4,South-East Asia
3/26/20,Brazil,2985,77,6,2902,431,18,4,Americas
3/26/20,Chile,1361,4,22,1335,164,1,0,Americas
3/26/20,Colombia,491,6,8,477,21,2,0,Americas
3/26/20,France,29551,1698,4955,22898,3951,365,1048,Europe
3/26/20,Germany,43938,267,5673,37998,6615,61,2126,Europe
3/26/20,India,727,20,45,662,70,8,2,South-East Asia
3/26/20,Iran,29406,2234,10457,16715,2389,157,832,Eastern Mediterranean
3/26/20,Italy,80589,8215,10361,62013,6203,712,999,Europe
3/26/20,Mexico,585,8,4,573,110,2,0,Americas
3/26/20,Pakistan,1373,11,23,1339,172,2,2,Eastern Mediterranean
3/26/20,Peru,580,9,14,557,100,0,13,Americas
3/26/20,Russia,840,3,38,799,182,0,9,Europe
3/26/20,Saudi Arabia,1012,3,33,976,112,1,4,Eastern Mediterranean
3/26/20,South Africa,927,0,12,915,218,0,0,Africa
3/26/20,Spain,57786,4365,7015,46406,8271,718,1648,Europe
3/26/20,Turkey,3629,75,26,3528,1196,16,0,Europe
3/26/20,US,84091,1746,681,81664,18036,413,320,Americas
3/26/20,United Kingdom,20970,880,150,19940,3127,184,10,Europe
3/27/20,Argentina,589,13,72,504,87,4,9,Americas
3/27/20,Bangladesh,48,5,11,32,4,0,0,South-East Asia
3/27/20,Brazil,3417,92,6,3319,432,15,0,Americas
3/27/20,Chile,1665,5,43,1617,304,1,21,Americas
3/27/20,Colombia,539,6,10,523,48,0,2,Americas
3/27/20,France,33402,1997,5707,25698,3851,299,752,Europe
3/27/20,Germany,50871,342,6658,43871,6933,75,985,Europe
3/27/20,India,887,20,73,794,160,0,28,South-East Asia
3/27/20,Iran,32332,2378,11133,18821,2926,144,676,Eastern Mediterranean
3/27/20,Italy,86498,9134,10950,66414,5909,919,589,Europe
3/27/20,Mexico,717,12,4,701,132,4,0,Americas
3/27/20,Pakistan,1495,12,29,1454,122,1,6,Eastern Mediterranean
3/27/20,Peru,635,11,16,608,55,2,2,Americas
3/27/20,Russia,1036,4,45,987,196,1,7,Europe
3/27/20,Saudi Arabia,1104,3,35,1066,92,0,2,Eastern Mediterranean
3/27/20,South Africa,1170,1,31,1138,243,1,19,Africa
3/27/20,Spain,65719,5138,9357,51224,7933,773,2342,Europe
3/27/20,Turkey,5698,92,42,5564,2069,17,16,Europe
3/27/20,US,102276,2300,869,99107,18185,554,188,Americas
3/27/20,United Kingdom,24219,1164,151,22904,3249,284,1,Europe
3/28/20,Argentina,690,18,72,600,101,5,0,Americas
3/28/20,Bangladesh,48,5,15,28,0,0,4,South-East Asia
3/28/20,Brazil,3904,111,6,3787,487,19,0,Americas
3/28/20,Chile,2015,6,61,1948,350,1,18,Americas
3/28/20,Colombia,608,6,10,592,69,0,0,Americas
3/28/20,France,38105,2317,5724,30064,4703,320,17,Europe
3/28/20,Germany,57695,433,8481,48781,6824,91,1823,Europe
3/28/20,India,987,24,84,879,100,4,11,South-East Asia
3/28/20,Iran,35408,2517,11679,21212,3076,139,546,Eastern Mediterranean
3/28/20,Italy,92472,10023,12384,70065,5974,889,1434,Europe
3/28/20,Mexico,848,16,4,828,131,4,0,Americas
3/28/20,Pakistan,1597,14,29,1554,102,2,0,Eastern Mediterranean
3/28/20,Peru,671,16,16,639,36,5,0,Americas
3/28/20,Russia,1264,4,49,1211,228,0,4,Europe
3/28/20,Saudi Arabia,1203,4,37,1162,99,1,2,Eastern Mediterranean
3/28/20,South Africa,1187,1,31,1155,17,0,0,Africa
3/28/20,Spain,73235,5982,12285,54968,7516,844,2928,Europe
3/28/20,Turkey,7402,108,70,7224,1704,16,28,Europe
3/28/20,US,122069,2934,1072,118063,19793,634,203,Americas
3/28/20,United Kingdom,27062,1458,151,25453,2843,294,0,Europe
3/29/20,Argentina,745,19,72,654,55,1,0,Americas
3/29/20,Bangladesh,48,5,15,28,0,0,0,South-East Asia
3/29/20,Brazil,4256,136,6,4114,352,25,0,Americas
3/29/20,Chile,2245,7,75,2163,230,1,14,Americas
3/29/20,Colombia,702,10,10,682,94,4,0,Americas
3/29/20,France,40708,2611,7226,30871,2603,294,1502,Europe
3/29/20,Germany,62095,533,9211,52351,4400,100,730,Europe
3/29/20,India,1024,27,95,902,37,3,11,South-East Asia
3/29/20,Iran,38309,2640,12391,23278,2901,123,712,Eastern Mediterranean
3/29/20,Italy,97689,10779,13030,73880,5217,756,646,Europe
3/29/20,Mexico,993,20,4,969,145,4,0,Americas
3/29/20,Pakistan,1717,21,76,1620,120,7,47,Eastern Mediterranean
3/29/20,Peru,852,18,16,818,181,2,0,Americas
3/29/20,Russia,1534,8,64,1462,270,4,15,Europe
3/29/20,Saudi Arabia,1299,8,66,1225,96,4,29,Eastern Mediterranean
3/29/20,South Africa,1280,2,31,1247,93,1,0,Africa
3/29/20,Spain,80110,6803,14709,58598,6875,821,2424,Europe
3/29/20,Turkey,9217,131,105,8981,1815,23,35,Europe
3/29/20,US,141205,3561,2665,134979,19136,627,1593,Americas
3/29/20,United Kingdom,29954,1673,151,28130,2892,215,0,Europe
3/30/20,Argentina,820,23,228,569,75,4,156,Americas
3/30/20,Bangladesh,49,5,19,25,1,0,4,South-East Asia
3/30/20,Brazil,4579,159,120,4300,323,23,114,Americas
3/30/20,Chile,2555,8,156,2391,310,1,81,Americas
3/30/20,Colombia,798,12,15,771,96,2,5,Americas
3/30/20,France,45170,3030,7964,34176,4462,419,738,Europe
3/30/20,Germany,66885,645,13500,52740,4790,112,4289,Europe
3/30/20,India,1251,32,102,1117,227,5,7,South-East Asia
3/30/20,Iran,41495,2757,13911,24827,3186,117,1520,Eastern Mediterranean
3/30/20,Italy,101739,11591,14620,75528,4050,812,1590,Europe
3/30/20,Mexico,1094,28,35,1031,101,8,31,Americas
3/30/20,Pakistan,1938,26,76,1836,221,5,0,Eastern Mediterranean
3/30/20,Peru,950,24,53,873,98,6,37,Americas
3/30/20,Russia,1836,9,66,1761,302,1,2,Europe
3/30/20,Saudi Arabia,1453,8,115,1330,154,0,49,Eastern Mediterranean
3/30/20,South Africa,1326,3,31,1292,46,1,0,Africa
3/30/20,Spain,87956,7716,16780,63460,7846,913,2071,Europe
3/30/20,Turkey,10827,168,162,10497,1610,37,57,Europe
3/30/20,US,162707,4381,5644,152682,21502,820,2979,Americas
3/30/20,United Kingdom,34281,2047,171,32063,4327,374,20,Europe
3/31/20,Argentina,1054,27,240,787,234,4,12,Americas
3/31/20,Bangladesh,51,5,25,21,2,0,6,South-East Asia
3/31/20,Brazil,5717,201,127,5389,1138,42,7,Americas
3/31/20,Chile,2844,12,156,2676,289,4,0,Americas
3/31/20,Colombia,906,16,31,859,108,4,16,Americas
3/31/20,France,52827,3532,9513,39782,7657,502,1549,Europe
3/31/20,Germany,71808,775,16100,54933,4923,130,2600,Europe
3/31/20,India,1397,35,123,1239,146,3,21,South-East Asia
3/31/20,Iran,44605,2898,14656,27051,3110,141,745,Eastern Mediterranean
3/31/20,Italy,105792,12428,15729,77635,4053,837,1109,Europe
3/31/20,Mexico,1215,29,35,1151,121,1,0,Americas
3/31/20,Pakistan,2118,27,94,1997,180,1,18,Eastern Mediterranean
3/31/20,Peru,1065,30,394,641,115,6,341,Americas
3/31/20,Russia,2337,17,121,2199,501,8,55,Europe
3/31/20,Saudi Arabia,1563,10,165,1388,110,2,50,Eastern Mediterranean
3/31/20,South Africa,1353,5,31,1317,27,2,0,Africa
3/31/20,Spain,95923,8464,19259,68200,7967,748,2479,Europe
3/31/20,Turkey,13531,214,243,13074,2704,46,81,Europe
3/31/20,US,188724,5605,7024,176095,26017,1224,1380,Americas
3/31/20,United Kingdom,38815,2430,179,36206,4534,383,8,Europe
4/1/20,Argentina,1054,28,248,778,0,1,8,Americas
4/1/20,Bangladesh,54,6,25,23,3,1,0,South-East Asia
4/1/20,Brazil,6836,240,127,6469,1119,39,0,Americas
4/1/20,Chile,3137,16,234,2887,293,4,78,Americas
4/1/20,Colombia,1065,17,39,1009,159,1,8,Americas
4/1/20,France,57749,4414,11053,42282,4922,882,1540,Europe
4/1/20,Germany,77872,920,18700,58252,6064,145,2600,Europe
4/1/20,India,1998,58,148,1792,601,23,25,South-East Asia
4/1/20,Iran,47593,3036,15473,29084,2988,138,817,Eastern Mediterranean
4/1/20,Italy,110574,13155,16847,80572,4782,727,1118,Europe
4/1/20,Mexico,1378,37,35,1306,163,8,0,Americas
4/1/20,Pakistan,2421,34,125,2262,303,7,31,Eastern Mediterranean
4/1/20,Peru,1323,38,394,891,258,8,0,Americas
4/1/20,Russia,2777,24,190,2563,440,7,69,Europe
4/1/20,Saudi Arabia,1720,16,264,1440,157,6,99,Eastern Mediterranean
4/1/20,South Africa,1380,5,50,1325,27,0,19,Africa
4/1/20,Spain,104118,9387,22647,72084,8195,923,3388,Europe
4/1/20,Turkey,15679,277,333,15069,2148,63,90,Europe
4/1/20,US,214205,6846,8474,198885,25481,1241,1450,Americas
4/1/20,United Kingdom,43789,3101,179,40509,4974,671,0,Europe
4/2/20,Argentina,1133,36,256,841,79,8,8,Americas
4/2/20,Bangladesh,56,6,25,25,2,0,0,South-East Asia
4/2/20,Brazil,8044,324,127,7593,1208,84,0,Americas
4/2/20,Chile,3510,18,335,3157,373,2,101,Americas
4/2/20,Colombia,1161,19,55,1087,96,2,16,Americas
4/2/20,France,59929,5398,12548,41983,2180,984,1495,Europe
4/2/20,Germany,84794,1107,22440,61247,6922,187,3740,Europe
4/2/20,India,2543,72,191,2280,545,14,43,South-East Asia
4/2/20,Iran,50468,3160,16711,30597,2875,124,1238,Eastern Mediterranean
4/2/20,Italy,115242,13915,18278,83049,4668,760,1431,Europe
4/2/20,Mexico,1510,50,35,1425,132,13,0,Americas
4/2/20,Pakistan,2686,40,126,2520,265,6,1,Eastern Mediterranean
4/2/20,Peru,1414,55,537,822,91,17,143,Americas
4/2/20,Russia,3548,30,235,3283,771,6,45,Europe
4/2/20,Saudi Arabia,1885,21,328,1536,165,5,64,Eastern Mediterranean
4/2/20,South Africa,1462,5,50,1407,82,0,0,Africa
4/2/20,Spain,112065,10348,26743,74974,7947,961,4096,Europe
4/2/20,Turkey,18135,356,415,17364,2456,79,82,Europe
4/2/20,US,244610,8432,9001,227177,30405,1586,527,Americas
4/2/20,United Kingdom,48718,3753,192,44773,4929,652,13,Europe
